file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\domain\model\cargo\ItineraryTest.java,se.citerus.dddsample.domain.model.cargo.ItineraryTest,testCreateItinerary/0,false,105,3,1,0,1,3,1,15,0,1,0,1,0,0,0,0,2,0,2,0,1,0,1,0,0,0,14,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\domain\model\cargo\ItineraryTest.java,se.citerus.dddsample.domain.model.cargo.ItineraryTest,setUp/0,false,35,3,4,0,4,1,2,4,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,7,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\domain\model\cargo\ItineraryTest.java,se.citerus.dddsample.domain.model.cargo.ItineraryTest,testNextExpectedEvent/0,false,101,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\domain\model\cargo\ItineraryTest.java,se.citerus.dddsample.domain.model.cargo.ItineraryTest,testCargoOnTrack/0,false,48,7,8,0,8,1,5,28,0,5,0,5,0,0,0,0,0,0,1,0,15,0,0,0,0,0,20,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\booking\facade\dto\CargoRoutingDTO.java,se.citerus.dddsample.interfaces.booking.facade.dto.CargoRoutingDTO,"CargoRoutingDTO/5[java.lang.String,java.lang.String,java.lang.String,java.util.Date,boolean]",true,30,1,1,1,0,1,0,8,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,13,1,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\booking\facade\dto\CargoRoutingDTO.java,se.citerus.dddsample.interfaces.booking.facade.dto.CargoRoutingDTO,getOrigin/0,false,43,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\booking\facade\dto\CargoRoutingDTO.java,se.citerus.dddsample.interfaces.booking.facade.dto.CargoRoutingDTO,isMisrouted/0,false,62,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\booking\facade\dto\CargoRoutingDTO.java,se.citerus.dddsample.interfaces.booking.facade.dto.CargoRoutingDTO,getLegs/0,false,58,1,2,2,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\booking\facade\dto\CargoRoutingDTO.java,se.citerus.dddsample.interfaces.booking.facade.dto.CargoRoutingDTO,"addLeg/5[java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.util.Date]",false,51,1,2,1,1,1,1,3,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\booking\facade\dto\CargoRoutingDTO.java,se.citerus.dddsample.interfaces.booking.facade.dto.CargoRoutingDTO,isRouted/0,false,66,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\booking\facade\dto\CargoRoutingDTO.java,se.citerus.dddsample.interfaces.booking.facade.dto.CargoRoutingDTO,getTrackingId/0,false,39,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\booking\facade\dto\CargoRoutingDTO.java,se.citerus.dddsample.interfaces.booking.facade.dto.CargoRoutingDTO,getFinalDestination/0,false,47,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\booking\facade\dto\CargoRoutingDTO.java,se.citerus.dddsample.interfaces.booking.facade.dto.CargoRoutingDTO,getArrivalDeadline/0,false,70,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\acceptance\AbstractAcceptanceTest.java,se.citerus.dddsample.acceptance.AbstractAcceptanceTest,tearDown/0,false,30,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\acceptance\AbstractAcceptanceTest.java,se.citerus.dddsample.acceptance.AbstractAcceptanceTest,setup/0,false,25,1,0,0,0,1,3,3,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\shared\experimental\Entity.java,se.citerus.dddsample.domain.shared.experimental.Entity,sameIdentityAs/1[T],false,9,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\shared\experimental\Entity.java,se.citerus.dddsample.domain.shared.experimental.Entity,identity/0,false,17,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\tracking\CargoTrackingController.java,se.citerus.dddsample.interfaces.tracking.CargoTrackingController,"onSubmit/4[se.citerus.dddsample.interfaces.tracking.HttpServletRequest,se.citerus.dddsample.interfaces.tracking.TrackCommand,java.util.Map<java.lang.String,java.lang.Object>,se.citerus.dddsample.interfaces.tracking.BindingResult]",false,52,12,8,0,8,2,8,14,1,4,4,8,0,0,0,1,0,0,5,0,4,0,1,0,0,0,25,4,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\tracking\CargoTrackingController.java,se.citerus.dddsample.interfaces.tracking.CargoTrackingController,setHandlingEventRepository/1[se.citerus.dddsample.domain.model.handling.HandlingEventRepository],false,72,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\tracking\CargoTrackingController.java,se.citerus.dddsample.interfaces.tracking.CargoTrackingController,"get/1[java.util.Map<java.lang.String,java.lang.Object>]",false,43,2,1,0,1,1,1,4,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\tracking\CargoTrackingController.java,se.citerus.dddsample.interfaces.tracking.CargoTrackingController,setMessageSource/1[se.citerus.dddsample.interfaces.tracking.MessageSource],false,76,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\tracking\CargoTrackingController.java,se.citerus.dddsample.interfaces.tracking.CargoTrackingController,setCargoRepository/1[se.citerus.dddsample.domain.model.cargo.CargoRepository],false,68,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\shared\AndSpecification.java,se.citerus.dddsample.domain.shared.AndSpecification,"AndSpecification/2[se.citerus.dddsample.domain.shared.Specification<T>,se.citerus.dddsample.domain.shared.Specification<T>]",true,17,2,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,14,1,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\shared\AndSpecification.java,se.citerus.dddsample.domain.shared.AndSpecification,isSatisfiedBy/1[T],false,25,2,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\shared\experimental\ValueObjectSupport.java,se.citerus.dddsample.domain.shared.experimental.ValueObjectSupport,equals/1[java.lang.Object],false,53,2,1,0,1,4,2,5,3,0,1,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,19,17,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\shared\experimental\ValueObjectSupport.java,se.citerus.dddsample.domain.shared.experimental.ValueObjectSupport,sameValueAs/1[T],false,21,1,0,0,0,2,1,3,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,17,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\shared\experimental\ValueObjectSupport.java,se.citerus.dddsample.domain.shared.experimental.ValueObjectSupport,hashCode/0,false,29,0,0,0,0,2,1,8,1,1,0,1,0,0,0,1,0,0,0,1,3,0,1,0,0,0,10,17,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\acceptance\pages\CargoBookingPage.java,se.citerus.dddsample.acceptance.pages.CargoBookingPage,book/0,false,35,1,2,1,1,1,3,4,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\acceptance\pages\CargoBookingPage.java,se.citerus.dddsample.acceptance.pages.CargoBookingPage,selectDestination/1[java.lang.String],false,30,1,1,1,0,1,3,4,0,1,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\acceptance\pages\CargoBookingPage.java,se.citerus.dddsample.acceptance.pages.CargoBookingPage,selectArrivalDeadline/1[java.time.LocalDate],false,41,1,1,1,0,1,6,5,0,1,1,6,0,0,0,0,0,0,2,0,1,0,0,0,0,0,11,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\acceptance\pages\CargoBookingPage.java,se.citerus.dddsample.acceptance.pages.CargoBookingPage,CargoBookingPage/1[se.citerus.dddsample.acceptance.pages.WebDriver],true,17,2,1,1,0,1,4,5,0,1,1,4,0,0,0,0,0,0,2,0,2,0,0,0,0,0,12,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\acceptance\pages\CargoBookingPage.java,se.citerus.dddsample.acceptance.pages.CargoBookingPage,selectOrigin/1[java.lang.String],false,25,1,1,1,0,1,3,4,0,1,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\domain\model\location\LocationTest.java,se.citerus.dddsample.domain.model.location.LocationTest,testEquals/0,false,11,3,3,0,3,2,5,14,0,1,0,5,0,0,0,0,1,0,11,0,1,0,1,0,0,0,18,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\infrastructure\messaging\jms\CargoHandledConsumer.java,se.citerus.dddsample.infrastructure.messaging.jms.CargoHandledConsumer,setCargoInspectionService/1[se.citerus.dddsample.application.CargoInspectionService],false,36,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\infrastructure\messaging\jms\CargoHandledConsumer.java,se.citerus.dddsample.infrastructure.messaging.jms.CargoHandledConsumer,onMessage/1[se.citerus.dddsample.infrastructure.messaging.jms.Message],false,25,4,2,0,2,2,3,10,0,2,1,3,0,0,0,0,1,0,0,0,2,0,1,0,0,0,11,1,1,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\booking\facade\internal\assembler\CargoRoutingDTOAssembler.java,se.citerus.dddsample.interfaces.booking.facade.internal.assembler.CargoRoutingDTOAssembler,toDTO/1[se.citerus.dddsample.domain.model.cargo.Cargo],false,18,12,26,4,22,2,21,7,1,1,1,21,0,0,1,0,0,0,0,0,1,0,1,0,0,0,12,1,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\scenario\CargoLifecycleScenarioTest.java,se.citerus.dddsample.scenario.CargoLifecycleScenarioTest$Anonymous1,fetchRoutesForSpecification/1[se.citerus.dddsample.domain.model.cargo.RouteSpecification],false,328,5,5,0,5,2,5,8,2,0,1,5,0,0,0,0,0,0,10,0,0,0,1,0,0,0,13,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\RouteSpecification.java,se.citerus.dddsample.domain.model.cargo.RouteSpecification,sameValueAs/1[se.citerus.dddsample.domain.model.cargo.RouteSpecification],false,69,2,1,1,0,2,2,3,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\RouteSpecification.java,se.citerus.dddsample.domain.model.cargo.RouteSpecification,hashCode/0,false,88,1,0,0,0,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\RouteSpecification.java,se.citerus.dddsample.domain.model.cargo.RouteSpecification,isSatisfiedBy/1[se.citerus.dddsample.domain.model.cargo.Itinerary],false,61,3,13,6,7,2,8,3,1,0,1,8,3,1,0,1,0,0,0,0,0,0,0,0,0,0,10,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\RouteSpecification.java,se.citerus.dddsample.domain.model.cargo.RouteSpecification,RouteSpecification/0,true,96,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\RouteSpecification.java,se.citerus.dddsample.domain.model.cargo.RouteSpecification,origin/0,false,42,1,6,6,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\RouteSpecification.java,se.citerus.dddsample.domain.model.cargo.RouteSpecification,destination/0,false,49,1,9,9,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\RouteSpecification.java,se.citerus.dddsample.domain.model.cargo.RouteSpecification,equals/1[java.lang.Object],false,78,1,1,0,1,4,2,6,3,1,1,2,1,1,0,3,0,0,0,0,1,0,1,0,0,0,14,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\RouteSpecification.java,se.citerus.dddsample.domain.model.cargo.RouteSpecification,"RouteSpecification/3[se.citerus.dddsample.domain.model.location.Location,se.citerus.dddsample.domain.model.location.Location,java.util.Date]",true,28,1,30,29,1,1,4,9,0,0,3,4,0,0,0,0,0,0,4,0,3,1,0,0,0,0,16,1,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\RouteSpecification.java,se.citerus.dddsample.domain.model.cargo.RouteSpecification,arrivalDeadline/0,false,56,0,4,4,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\booking\facade\BookingServiceFacade.java,se.citerus.dddsample.interfaces.booking.facade.BookingServiceFacade,"changeDestination/2[java.lang.String,java.lang.String]",false,23,0,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\booking\facade\BookingServiceFacade.java,se.citerus.dddsample.interfaces.booking.facade.BookingServiceFacade,listAllCargos/0,false,29,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\booking\facade\BookingServiceFacade.java,se.citerus.dddsample.interfaces.booking.facade.BookingServiceFacade,loadCargoForRouting/1[java.lang.String],false,19,1,3,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\booking\facade\BookingServiceFacade.java,se.citerus.dddsample.interfaces.booking.facade.BookingServiceFacade,requestPossibleRoutesForCargo/1[java.lang.String],false,25,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\booking\facade\BookingServiceFacade.java,se.citerus.dddsample.interfaces.booking.facade.BookingServiceFacade,listShippingLocations/0,false,27,1,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\booking\facade\BookingServiceFacade.java,se.citerus.dddsample.interfaces.booking.facade.BookingServiceFacade,"bookNewCargo/3[java.lang.String,java.lang.String,java.util.Date]",false,17,0,1,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\interfaces\booking\facade\BookingServiceFacade.java,se.citerus.dddsample.interfaces.booking.facade.BookingServiceFacade,"assignCargoToRoute/2[java.lang.String,se.citerus.dddsample.interfaces.booking.facade.dto.RouteCandidateDTO]",false,21,1,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\infrastructure\messaging\jms\JmsApplicationEventsImpl.java,se.citerus.dddsample.infrastructure.messaging.jms.JmsApplicationEventsImpl$Anonymous4,createMessage/1[se.citerus.dddsample.infrastructure.messaging.jms.Session],false,66,2,2,0,2,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\acceptance\pages\CustomerPage.java,se.citerus.dddsample.acceptance.pages.CustomerPage,CustomerPage/1[se.citerus.dddsample.acceptance.pages.WebDriver],true,13,1,1,1,0,1,3,5,0,0,1,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,8,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\acceptance\pages\CustomerPage.java,se.citerus.dddsample.acceptance.pages.CustomerPage,trackCargoWithIdOf/1[java.lang.String],false,19,1,3,3,0,1,4,5,0,1,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\acceptance\pages\CustomerPage.java,se.citerus.dddsample.acceptance.pages.CustomerPage,expectNotificationOf/1[java.lang.String],false,36,1,1,1,0,1,5,4,0,1,1,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\acceptance\pages\CustomerPage.java,se.citerus.dddsample.acceptance.pages.CustomerPage,expectErrorFor/1[java.lang.String],false,31,1,1,1,0,1,5,4,0,1,1,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\test\java\se\citerus\dddsample\acceptance\pages\CustomerPage.java,se.citerus.dddsample.acceptance.pages.CustomerPage,expectCargoLocation/1[java.lang.String],false,26,1,1,1,0,1,5,4,0,1,1,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\infrastructure\persistence\hibernate\HandlingEventRepositoryHibernate.java,se.citerus.dddsample.infrastructure.persistence.hibernate.HandlingEventRepositoryHibernate,lookupHandlingHistoryOfCargo/1[se.citerus.dddsample.domain.model.cargo.TrackingId],false,22,3,2,0,2,1,4,3,1,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\infrastructure\persistence\hibernate\HandlingEventRepositoryHibernate.java,se.citerus.dddsample.infrastructure.persistence.hibernate.HandlingEventRepositoryHibernate,store/1[se.citerus.dddsample.domain.model.handling.HandlingEvent],false,17,2,1,0,1,1,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Delivery.java,se.citerus.dddsample.domain.model.cargo.Delivery,"Delivery/3[se.citerus.dddsample.domain.model.handling.HandlingEvent,se.citerus.dddsample.domain.model.cargo.Itinerary,se.citerus.dddsample.domain.model.cargo.RouteSpecification]",true,79,4,10,2,8,1,8,12,0,0,3,8,8,4,0,0,0,0,0,0,10,0,0,0,0,0,28,2,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Delivery.java,se.citerus.dddsample.domain.model.cargo.Delivery,"updateOnRouting/2[se.citerus.dddsample.domain.model.cargo.RouteSpecification,se.citerus.dddsample.domain.model.cargo.Itinerary]",false,48,3,3,2,1,1,1,4,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33,0,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Delivery.java,se.citerus.dddsample.domain.model.cargo.Delivery,calculateUnloadedAtDestination/1[se.citerus.dddsample.domain.model.cargo.RouteSpecification],false,278,4,6,1,5,2,5,3,1,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,2,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Delivery.java,se.citerus.dddsample.domain.model.cargo.Delivery,equals/1[java.lang.Object],false,305,1,1,0,1,4,2,6,3,1,1,2,1,1,0,3,0,0,0,0,1,0,1,0,0,0,13,1,0,false
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Delivery.java,se.citerus.dddsample.domain.model.cargo.Delivery,routingStatus/0,false,157,1,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,true
C:\www\pessoal\lab-medicao-experiment-software\lab-02\lab-02\lab-02\repositorios\dddsample-core\src\main\java\se\citerus\dddsample\domain\model\cargo\Delivery.java,se.citerus.dddsample.domain.model.cargo.Delivery,calculateLastKnownLocation/0,false,193,2,2,1,1,2,1,8,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,2,0,false
